fips,total_events,events_with_damage,total_damage_units,total_weighted_damage_units,total_DS1_units,total_DS2_units,total_DS3_units,total_DS4_units,pct_events_with_damage,total_units,damage_units_per_total,weighted_damage_per_total,pct_housing_affected
45035,69,59,240952,553335.0,47910,74550,93359,25133,85.5072463768116,67069.0,3.592598667044387,8.250234832784148,359.2598667044387
45037,9,6,4046,5456.0,2602,739,705,0,66.66666666666667,10081.0,0.40134907251264756,0.5412161491915485,40.13490725126476
45039,11,8,9268,16940.0,2937,2645,3586,100,72.72727272727273,11911.0,0.7781042733607589,1.4222147594660397,77.81042733607589
45041,56,44,21431,48969.0,5287,6428,7014,2702,78.57142857142857,61843.0,0.346538816034151,0.7918276927057225,34.6538816034151
45043,81,73,199675,523451.0,51801,46067,61753,40054,90.12345679012346,38054.0,5.24714878856362,13.755479056078205,524.714878856362
45045,5,3,19899,42711.0,6489,2004,11406,0,60.0,224364.0,0.08869069904262716,0.190364764400706,8.869069904262716
45047,8,5,5990,8436.0,2377,2390,1223,0,62.5,36586.0,0.1637238287869677,0.23058000327994316,16.37238287869677
45049,65,48,83909,227734.0,13426,19146,37620,13717,73.84615384615384,13010.0,6.449577248270561,17.504534973097616,644.9577248270562
45051,80,66,895570,2409387.0,239647,139862,355496,160565,82.5,210646.0,4.25154049922619,11.438085698280528,425.154049922619
45053,79,66,117661,352798.0,21917,17450,52111,26183,83.54430379746836,13501.0,8.714984075253685,26.131249537071326,871.4984075253685
45055,26,20,34398,61609.0,11802,9073,13468,55,76.92307692307692,34061.0,1.0098940136813364,1.8087842400399283,100.98940136813364
45057,14,6,11957,16951.0,3759,5701,2497,0,42.857142857142854,43579.0,0.27437527249363225,0.3889717524495743,27.437527249363225
45059,6,6,9237,12721.0,5274,2221,1742,0,100.0,30708.0,0.3008010941774131,0.4142568711736355,30.08010941774131
45061,37,26,38973,87314.0,8383,10570,17253,2767,70.27027027027027,7310.0,5.331463748290013,11.944459644322846,533.1463748290014
45063,25,16,46497,85756.0,19778,11156,12852,2711,64.0,132741.0,0.35028363504870386,0.646040032845918,35.028363504870384
45065,7,4,541,545.0,392,147,2,0,57.142857142857146,3802.0,0.14229352972119938,0.14334560757496054,14.229352972119939
45067,55,42,7820,23529.0,1224,1362,3487,1747,76.36363636363636,15876.0,0.4925673973293021,1.4820483749055178,49.256739732930214
45069,35,24,7324,15310.0,1521,2017,3648,138,68.57142857142857,10946.0,0.6691028686278092,1.398684450940983,66.91028686278092
45071,6,4,4752,6042.0,2863,1244,645,0,66.66666666666667,23978.0,0.19818166652765035,0.2519809825673534,19.818166652765036
45073,1,0,0,0.0,0,0,0,0,0.0,47720.0,0.0,0.0,0.0
45075,63,53,184993,407209.0,54401,40352,76328,13912,84.12698412698413,47319.0,3.909486675542594,8.605612967307001,390.94866755425943
45077,3,3,11701,17521.0,6237,2554,2910,0,100.0,64378.0,0.1817546366771257,0.2721581906862593,18.17546366771257
45079,28,20,32520,59401.0,14082,8959,6838,2641,71.42857142857143,190520.0,0.17069074112954022,0.3117835397858493,17.069074112954024
45081,11,7,7148,10242.0,2428,3173,1547,0,63.63636363636363,11407.0,0.6266327693521522,0.8978697291137021,62.663276935215215
45083,4,3,8842,10380.0,4096,3977,769,0,75.0,151387.0,0.05840660030253589,0.06856599311697834,5.840660030253589
45085,50,34,56692,117381.0,13609,15959,24977,2147,68.0,58926.0,0.962088042629739,1.9920069239384992,96.2088042629739
45087,5,4,3488,3488.0,2691,797,0,0,80.0,19383.0,0.17995150389516587,0.17995150389516587,17.99515038951659
45089,72,60,160843,426504.0,44588,27613,59183,29459,83.33333333333333,18643.0,8.627527758407982,22.877433889395483,862.7527758407982
45091,6,4,381,381.0,342,39,0,0,66.66666666666667,111725.0,0.003410158872230924,0.003410158872230924,0.3410158872230924
48001,6,2,4,4.0,4,0,0,0,33.333333333333336,23520.0,0.00017006802721088434,0.00017006802721088434,0.017006802721088433
48005,41,32,86870,211115.0,17461,20176,40640,8593,78.04878048780488,39813.0,2.1819506191445006,5.302664958681838,218.19506191445006
48007,138,119,480622,1376640.0,105158,84829,185719,104916,86.23188405797102,18120.0,26.52439293598234,75.97350993377484,2652.439293598234
48013,22,16,28486,45871.0,13096,6912,8335,143,72.72727272727273,26164.0,1.0887478978749427,1.7532105182693778,108.87478978749428
48015,57,46,58256,143664.0,16822,11318,21724,8392,80.70175438596492,17125.0,3.401810218978102,8.389138686131387,340.1810218978102
48021,10,8,49489,94649.0,12167,14742,22580,0,80.0,44879.0,1.1027206488558123,2.1089819291873706,110.27206488558123
48025,95,77,34579,83183.0,9630,6059,15282,3608,81.05263157894737,11058.0,3.1270573340567913,7.522427202025683,312.70573340567915
48027,3,3,4831,6585.0,1615,2339,877,0,100.0,165371.0,0.029213102660079458,0.03981955723796796,2.921310266007946
48029,9,7,16984,32658.0,4568,4609,7787,20,77.77777777777777,805956.0,0.021073110690906203,0.04052082247666126,2.1073110690906205
48031,1,1,333,501.0,153,96,84,0,100.0,6112.0,0.05448298429319372,0.08196989528795812,5.4482984293193715
48035,1,1,28,28.0,28,0,0,0,100.0,9487.0,0.0029514071887846525,0.0029514071887846525,0.29514071887846527
48039,167,139,1477792,4258444.0,275150,236735,682961,282946,83.23353293413173,151618.0,9.746811064649316,28.086665171681464,974.6811064649316
48041,15,10,17639,30073.0,7361,4097,6157,24,66.66666666666667,99047.0,0.1780871707371248,0.30362353226246125,17.80871707371248
48047,75,69,14305,37174.0,4153,1806,6287,2059,92.0,3144.0,4.549936386768448,11.823791348600508,454.9936386768448
48051,8,5,6528,11280.0,3405,747,2376,0,62.5,10910.0,0.5983501374885426,1.0339138405132906,59.83501374885426
48053,1,1,1567,2575.0,555,508,504,0,100.0,27970.0,0.05602431176260279,0.09206292456203075,5.6024311762602785
48055,12,9,17303,34011.0,7432,5225,2174,2472,75.0,20869.0,0.8291245387895922,1.6297378887344867,82.91245387895923
48057,147,135,128402,369539.0,25001,22446,54546,26409,91.83673469387755,13658.0,9.401230048323328,27.056596866305462,940.1230048323328
48061,115,103,744842,2149565.0,173687,107445,304609,159101,89.56521739130434,169792.0,4.386790897097625,12.659989869958537,438.6790897097625
48067,2,1,128,128.0,128,0,0,0,50.0,14555.0,0.008794228787358296,0.008794228787358296,0.8794228787358296
48071,138,120,218998,636445.0,56097,32899,77521,52481,86.95652173913044,19018.0,11.51530129351141,33.465401198864235,1151.5301293511409
48073,10,7,1843,2119.0,1123,582,138,0,70.0,24294.0,0.0758623528443237,0.08722318267885075,7.58623528443237
48089,78,62,26004,54454.0,8404,6510,9000,2090,79.48717948717949,15721.0,1.6540932510654538,3.4637745690477706,165.40932510654537
48091,4,2,6428,11584.0,1602,2248,2578,0,50.0,74110.0,0.08673593307245986,0.15630819052759412,8.673593307245985
48099,2,1,882,882.0,257,625,0,0,50.0,28024.0,0.031473023123037396,0.031473023123037396,3.1473023123037396
48123,70,57,42972,85956.0,16739,6586,18417,1230,81.42857142857143,15209.0,2.825432309816556,5.651653626142416,282.5432309816556
48131,60,50,12449,32153.0,2106,2900,5837,1606,83.33333333333333,5392.0,2.3087908011869436,5.963093471810089,230.87908011869436
48139,2,0,0,0.0,0,0,0,0,0.0,75529.0,0.0,0.0,0.0
48145,3,3,832,832.0,785,47,0,0,100.0,7688.0,0.10822060353798127,0.10822060353798127,10.822060353798127
48149,33,23,21245,46865.0,5698,4438,9975,1134,69.6969696969697,20225.0,1.0504326328800988,2.3171817058096416,105.04326328800988
48157,128,109,987587,2411724.0,206238,206877,482741,91731,85.15625,300480.0,3.2866979499467517,8.026238019169329,328.66979499467516
48161,2,1,4,4.0,4,0,0,0,50.0,10764.0,0.0003716090672612412,0.0003716090672612412,0.03716090672612412
48163,2,1,8,8.0,6,2,0,0,50.0,7240.0,0.0011049723756906078,0.0011049723756906078,0.11049723756906078
48167,158,141,1312299,3659285.0,244024,179476,699003,189796,89.24050632911393,158145.0,8.298074551835342,23.138796673938476,829.8074551835341
48175,107,90,25878,64054.0,6704,4880,11098,3196,84.11214953271028,5050.0,5.1243564356435645,12.683960396039604,512.4356435643565
48177,34,28,19813,37818.0,6030,5829,7255,699,82.3529411764706,11593.0,1.7090485637884931,3.262140947123264,170.9048563788493
48183,1,1,477,477.0,311,166,0,0,100.0,59796.0,0.007977122215532812,0.007977122215532812,0.7977122215532811
48185,30,25,27186,67905.0,6079,6335,11047,3725,83.33333333333333,12700.0,2.1406299212598423,5.346850393700787,214.06299212598424
48187,11,8,21988,43846.0,8400,5992,5374,2222,72.72727272727273,73791.0,0.2979767180279438,0.5941917035952894,29.79767180279438
48193,1,0,0,0.0,0,0,0,0,0.0,5323.0,0.0,0.0,0.0
48199,114,106,434239,1366549.0,86861,64931,159975,122472,92.98245614035088,25782.0,16.842719726941276,53.003995035295944,1684.2719726941275
48201,131,115,7689815,17084359.0,2097815,2110166,2671542,810292,87.78625954198473,1944859.0,3.953919024463984,8.784368943969717,395.39190244639843
48203,4,2,558,626.0,251,273,34,0,50.0,32701.0,0.017063698357848385,0.019143145469557504,1.7063698357848385
48209,5,2,11483,37126.0,4143,697,2524,4119,40.0,95878.0,0.11976678695842634,0.38722126035169696,11.976678695842633
48213,1,0,0,0.0,0,0,0,0,0.0,48774.0,0.0,0.0,0.0
48215,87,79,1770563,5203790.0,324720,265448,822916,357479,90.80459770114942,326231.0,5.4273291011583815,15.951243137531382,542.7329101158382
48217,1,1,508,508.0,508,0,0,0,100.0,19292.0,0.026332158407630105,0.026332158407630105,2.6332158407630106
48225,19,12,2491,4147.0,882,781,828,0,63.1578947368421,11178.0,0.22284845231705136,0.3709966004651995,22.284845231705138
48239,122,112,62927,163145.0,14488,12550,26409,9480,91.80327868852459,8588.0,7.32731718677224,18.99685607824872,732.731718677224
48241,109,98,142266,429250.0,23579,23564,62877,32246,89.90825688073394,15961.0,8.913351293778586,26.89367834095608,891.3351293778586
48245,141,124,794133,2039627.0,212759,144066,313682,123626,87.94326241134752,109715.0,7.238144282914825,18.59022923027845,723.8144282914825
48247,39,35,3928,6839.0,1743,1187,693,305,89.74358974358974,2561.0,1.5337758688012495,2.6704412338930106,153.37758688012494
48249,100,78,40356,111894.0,10359,5673,16694,7630,78.0,19142.0,2.108243652700867,5.845470692717584,210.8243652700867
48251,1,0,0,0.0,0,0,0,0,0.0,80850.0,0.0,0.0,0.0
48255,42,31,13296,30184.0,4131,3349,4064,1752,73.80952380952381,8125.0,1.6364307692307691,3.714953846153846,163.6430769230769
48259,1,1,10,10.0,6,4,0,0,100.0,23745.0,0.0004211412929037692,0.0004211412929037692,0.04211412929037692
48261,101,88,1837,5075.0,264,374,919,280,87.12871287128714,266.0,6.906015037593985,19.07894736842105,690.6015037593985
48273,103,86,68623,176915.0,16083,7823,38431,6286,83.49514563106796,14142.0,4.852425399519163,12.509899589874134,485.2425399519163
48281,1,0,0,0.0,0,0,0,0,0.0,9755.0,0.0,0.0,0.0
48283,7,7,44,70.0,15,16,13,0,100.0,3735.0,0.01178045515394913,0.018741633199464525,1.178045515394913
48285,80,65,36395,68373.0,9930,11823,13744,898,81.25,12734.0,2.8580964347416367,5.369326213287263,285.8096434741637
48287,9,6,3186,6640.0,591,868,1727,0,66.66666666666667,9365.0,0.3402028830752803,0.7090229578216765,34.02028830752803
48289,6,3,3286,4924.0,2011,456,819,0,50.0,9375.0,0.3505066666666667,0.5252266666666666,35.05066666666667
48291,124,102,613333,1909758.0,96049,98639,265600,153045,82.25806451612904,38093.0,16.10093718005933,50.13409287795658,1610.093718005933
48293,4,1,141,141.0,141,0,0,0,25.0,11387.0,0.012382541494686924,0.012382541494686924,1.2382541494686923
48297,64,52,35277,108638.0,6964,5416,13708,9189,81.25,6236.0,5.65699166132136,17.421103271327773,565.699166132136
48309,2,2,4223,4513.0,2842,1236,145,0,100.0,120526.0,0.03503808306921328,0.03744420291057531,3.5038083069213277
48311,32,27,2088,4256.0,519,545,984,40,84.375,919.0,2.2720348204570184,4.6311207834602826,227.20348204570183
48313,13,9,3485,5811.0,1595,727,1163,0,69.23076923076923,6458.0,0.5396407556519046,0.8998141839578817,53.96407556519046
48315,2,1,114,114.0,114,0,0,0,50.0,4829.0,0.023607372126734312,0.023607372126734312,2.360737212673431
48321,164,141,171936,526740.0,30548,25612,74692,41084,85.97560975609755,20827.0,8.255437653046526,25.291208527392328,825.5437653046525
48325,1,0,0,0.0,0,0,0,0,0.0,24127.0,0.0,0.0,0.0
48331,4,4,3290,3708.0,1520,1561,209,0,100.0,13515.0,0.243433222345542,0.274361820199778,24.3433222345542
48339,83,69,1359396,3579462.0,359262,236211,533183,230740,83.13253012048193,249557.0,5.447236503083464,14.343264264276298,544.7236503083464
48347,21,17,24771,45208.0,10476,4855,8921,519,80.95238095238095,29076.0,0.8519397441188609,1.5548218461961756,85.19397441188609
48349,2,1,4,4.0,4,0,0,0,50.0,28298.0,0.00014135274577708673,0.00014135274577708673,0.014135274577708672
48351,120,103,106585,343965.0,18658,16208,40405,31314,85.83333333333333,7131.0,14.946711541158322,48.235170382835506,1494.6711541158322
48355,123,105,739574,1653020.0,170062,183427,338993,47092,85.36585365853658,160781.0,4.599884314688925,10.281189941597576,459.9884314688925
48361,117,105,691987,2204196.0,161928,90648,228282,211129,89.74358974358974,44722.0,15.473078127096283,49.286615088770624,1547.3078127096283
48365,9,7,3484,5930.0,1554,707,1223,0,77.77777777777777,10834.0,0.32158021044858776,0.547350932250323,32.15802104485878
48373,67,58,161373,422094.0,30440,36076,71188,23669,86.56716417910448,25753.0,6.266182580670213,16.39009047489613,626.6182580670213
48391,135,120,30960,83716.0,9842,4601,9943,6574,88.88888888888889,3613.0,8.569056185995018,23.170772211458623,856.9056185995018
48395,5,3,3981,4365.0,2479,1310,192,0,60.0,9675.0,0.41147286821705426,0.4511627906976744,41.14728682170543
48401,5,5,1964,2860.0,811,705,448,0,100.0,21329.0,0.09208120399456139,0.13408973697782361,9.208120399456138
48403,48,42,64304,143530.0,16626,15922,26518,5238,87.5,8175.0,7.8659327217125385,17.557186544342507,786.5932721712538
48405,35,30,11455,28672.0,2913,2182,4861,1499,85.71428571428571,4276.0,2.6789055191768005,6.70533208606174,267.89055191768006
48407,66,51,81807,222153.0,13349,19525,34773,14160,77.27272727272727,16399.0,4.988535886334533,13.546740654917983,498.8535886334533
48409,118,101,226955,595142.0,53253,37715,103916,32071,85.59322033898304,30702.0,7.3921894339131,19.384470067096608,739.2189433913101
48419,18,14,9834,15497.0,4372,2782,2579,101,77.77777777777777,14352.0,0.685200668896321,1.0797798216276477,68.5200668896321
48423,1,0,0,0.0,0,0,0,0,0.0,103850.0,0.0,0.0,0.0
48427,50,43,21931,51147.0,2645,9760,6138,3388,86.0,20556.0,1.0668904456119868,2.4881786339754814,106.68904456119867
48453,5,4,26014,44298.0,11554,5357,9077,26,80.0,538039.0,0.04834965495066343,0.08233232163467705,4.834965495066343
48455,32,26,35648,73692.0,10132,8567,15567,1382,81.25,9134.0,3.9027808189183273,8.067878257061528,390.27808189183276
48457,92,81,112271,352168.0,21353,16514,44041,30363,88.04347826086956,11542.0,9.727170334430774,30.511869693294056,972.7170334430774
48469,130,113,161277,442539.0,29006,30841,75296,26134,86.92307692307692,43846.0,3.678260274597455,10.093030150982987,367.8260274597455
48471,41,26,54729,138797.0,15998,10719,18664,9348,63.41463414634146,31784.0,1.721904102693179,4.366882708280896,172.1904102693179
48473,62,45,56598,147665.0,14579,11019,21311,9689,72.58064516129032,26703.0,2.1195371306594764,5.529903007152754,211.95371306594762
48477,23,18,3215,7802.0,831,887,966,531,78.26086956521739,16192.0,0.19855484189723321,0.4818428853754941,19.85548418972332
48479,15,10,1771,2294.0,1321,244,169,37,66.66666666666667,99988.0,0.017712125455054607,0.022942753130375644,1.7712125455054608
48481,130,108,116220,300175.0,22521,21970,58230,13499,83.07692307692308,21154.0,5.493996407298856,14.189987709180297,549.3996407298856
48489,113,99,55333,166471.0,13000,11094,15019,16220,87.61061946902655,7481.0,7.3964710600187145,22.25250634941853,739.6471060018714
48491,3,3,11512,23360.0,3706,1882,5924,0,100.0,217070.0,0.053033583636614916,0.10761505505136591,5.303358363661491
48493,23,16,26156,65722.0,9284,3542,9028,4302,69.56521739130434,23173.0,1.1287273982652224,2.8361455141759806,112.87273982652223
48505,16,12,3925,7832.0,177,1850,1861,37,75.0,7773.0,0.5049530425833012,1.007590376945838,50.49530425833012
51001,16,15,3772,10124.0,1151,573,1296,752,93.75,23336.0,0.161638669866301,0.4338361330133699,16.163866986630097
51003,4,4,1306,1320.0,432,867,7,0,100.0,49127.0,0.02658415942353492,0.026869135098825492,2.658415942353492
51007,5,5,64,154.0,14,5,45,0,100.0,5343.0,0.011978289350552125,0.028822758749766048,1.1978289350552125
51025,9,9,422,960.0,101,55,264,2,100.0,7769.0,0.05431844510232977,0.12356802677307246,5.431844510232977
51029,4,3,23,23.0,19,4,0,0,75.0,6304.0,0.003648477157360406,0.003648477157360406,0.36484771573604063
51031,1,0,0,0.0,0,0,0,0,0.0,23235.0,0.0,0.0,0.0
51033,11,11,7129,19666.0,1595,482,4241,811,100.0,14395.0,0.4952414032650226,1.3661688086141022,49.524140326502256
51036,11,9,9,29.0,2,0,5,2,81.81818181818181,3552.0,0.002533783783783784,0.008164414414414414,0.2533783783783784
51037,4,3,19,19.0,19,0,0,0,75.0,5353.0,0.0035494115449280776,0.0035494115449280776,0.3549411544928078
51041,8,8,2868,7265.0,525,932,886,525,100.0,149599.0,0.019171251144726904,0.04856315884464468,1.9171251144726904
51043,2,2,305,575.0,57,113,135,0,100.0,6583.0,0.04633145982075042,0.08734619474403767,4.633145982075042
51047,5,5,1271,1995.0,656,253,362,0,100.0,20068.0,0.06333466214869445,0.09941199920271078,6.3334662148694445
51049,5,4,2560,2990.0,1654,691,215,0,80.0,5003.0,0.5116929842094743,0.5976414151509094,51.16929842094743
51053,8,7,63,161.0,18,11,24,10,87.5,12372.0,0.005092143549951503,0.013013255738764953,0.5092143549951503
51057,14,10,7489,20700.0,1101,1380,3943,1065,71.42857142857143,6546.0,1.1440574396578063,3.1622364802933087,114.40574396578063
51061,6,5,3180,6952.0,1078,216,1886,0,83.33333333333333,34611.0,0.09187830458524747,0.20086099794862905,9.187830458524747
51065,5,5,2722,3490.0,1271,1067,384,0,100.0,11725.0,0.23215351812366739,0.2976545842217484,23.215351812366738
51069,2,1,1328,1408.0,1214,74,40,0,50.0,38249.0,0.03471986195717535,0.036811419906402784,3.471986195717535
51073,20,18,17473,48805.0,5849,1568,6316,3740,90.0,18776.0,0.9306028973157222,2.5993289305496377,93.06028973157223
51075,7,7,489,975.0,111,138,238,2,100.0,11394.0,0.042917324907846235,0.08557135334386519,4.291732490784623
51079,4,2,482,482.0,430,52,0,0,50.0,8933.0,0.05395723721034367,0.05395723721034367,5.395723721034367
51081,12,11,8213,23312.0,2335,901,3262,1715,91.66666666666667,4554.0,1.8034694773825208,5.119016249451032,180.34694773825208
51083,4,3,80,80.0,80,0,0,0,75.0,17190.0,0.004653868528214078,0.004653868528214078,0.4653868528214078
51085,7,7,256,577.0,82,51,98,25,100.0,48266.0,0.005303940662163842,0.011954585008080222,0.5303940662163842
51087,12,10,1549,3720.0,357,369,648,175,83.33333333333333,128677.0,0.0120378933298103,0.028909595343379158,1.20378933298103
51089,1,0,0,0.0,0,0,0,0,0.0,26914.0,0.0,0.0,0.0
51093,21,21,2576,6801.0,865,443,705,563,100.0,20144.0,0.1278792692613185,0.33761914217633043,12.787926926131851
51095,17,15,368,1062.0,106,38,142,82,88.23529411764706,35474.0,0.010373794892033602,0.029937418954727405,1.03737948920336
51097,15,13,2657,7266.0,688,254,1322,393,86.66666666666667,5743.0,0.46265018283127285,1.265192408149051,46.26501828312728
51099,9,9,82,193.0,11,32,28,11,100.0,10498.0,0.007811011621261192,0.018384454181748906,0.7811011621261192
51101,13,11,3593,9528.0,603,627,1960,403,84.61538461538461,7694.0,0.4669872628021835,1.2383675591369898,46.69872628021835
51103,14,13,6426,14792.0,2482,1213,1763,968,92.85714285714286,8040.0,0.7992537313432836,1.8398009950248757,79.92537313432835
51107,5,3,204,386.0,39,74,91,0,60.0,116324.0,0.0017537223616794471,0.003318317802001307,0.1753722361679447
51109,6,5,9569,22961.0,1100,1854,6561,54,83.33333333333333,19470.0,0.49147406266050336,1.179301489470981,49.14740626605034
51111,5,5,20,44.0,6,2,12,0,100.0,6717.0,0.0029775197260681853,0.006550543397350008,0.2977519726068185
51115,12,10,10,28.0,3,1,4,2,83.33333333333333,5968.0,0.001675603217158177,0.004691689008042895,0.1675603217158177
51117,6,6,521,665.0,323,126,72,0,100.0,19257.0,0.027055096847899467,0.034532897128316975,2.7055096847899467
51119,19,14,8932,23122.0,3330,652,3520,1430,73.6842105263158,8331.0,1.0721401992557915,2.7754171167927018,107.21401992557915
51127,11,9,18,58.0,4,0,10,4,81.81818181818181,9390.0,0.0019169329073482429,0.00617678381256656,0.19169329073482427
51131,24,21,11348,23495.0,4271,2289,3931,857,87.5,8005.0,1.4176139912554653,2.9350405996252342,141.76139912554652
51133,14,12,117,263.0,26,36,43,12,85.71428571428571,8838.0,0.013238289205702648,0.02975786377008373,1.3238289205702647
51135,4,4,82,164.0,26,18,36,2,100.0,5949.0,0.013783829214994117,0.027567658429988234,1.3783829214994117
51137,5,5,459,1029.0,73,107,275,4,100.0,16749.0,0.027404621171413217,0.06143650367186101,2.740462117141322
51139,3,3,1689,1695.0,1368,318,3,0,100.0,11999.0,0.14076173014417867,0.14126177181431787,14.076173014417867
51141,1,0,0,0.0,0,0,0,0,0.0,8225.0,0.0,0.0,0.0
51143,2,1,101,101.0,101,0,0,0,50.0,39812.0,0.002536923540641013,0.002536923540641013,0.2536923540641013
51145,7,6,1890,4089.0,302,511,1062,15,85.71428571428571,12166.0,0.15535097813578827,0.336100608252507,15.535097813578828
51147,3,3,11,11.0,8,3,0,0,100.0,7566.0,0.0014538725878932065,0.0014538725878932065,0.14538725878932066
51149,14,9,871,2709.0,115,191,329,236,64.28571428571429,13748.0,0.06335466977014839,0.1970468431771894,6.335466977014839
51153,8,6,2301,5969.0,158,309,1834,0,75.0,144999.0,0.015869074959137648,0.04116580114345616,1.5869074959137648
51157,5,3,212,386.0,78,47,87,0,60.0,3876.0,0.054695562435500514,0.09958720330237358,5.469556243550051
51165,2,0,0,0.0,0,0,0,0,0.0,42667.0,0.0,0.0,0.0
51171,3,2,16,16.0,15,1,0,0,66.66666666666667,21631.0,0.0007396791641625445,0.0007396791641625445,0.07396791641625444
51175,24,22,17315,47390.0,4650,4253,3995,4417,91.66666666666667,8916.0,1.9420143562135488,5.31516375056079,194.20143562135488
51177,11,7,7199,24341.0,997,52,4536,1614,63.63636363636363,48803.0,0.14751142347806487,0.49876032211134563,14.751142347806487
51179,10,8,6073,14003.0,2344,286,3095,348,80.0,55724.0,0.10898356184049961,0.2512920824061446,10.89835618404996
51181,20,15,388,1080.0,62,97,151,78,75.0,3482.0,0.11143021252153934,0.31016657093624356,11.143021252153934
51183,19,14,6305,18439.0,1070,977,3052,1206,73.6842105263158,5381.0,1.1717152945549154,3.426686489500093,117.17152945549154
51187,3,3,30,64.0,6,7,17,0,100.0,18002.0,0.0016664815020553273,0.0035551605377180315,0.16664815020553272
51193,13,12,14060,30713.0,4757,3018,4924,1361,92.3076923076923,14208.0,0.9895833333333334,2.161669481981982,98.95833333333334
51199,19,17,3676,9944.0,754,1102,944,876,89.47368421052632,28290.0,0.12993990809473313,0.35150229763167196,12.993990809473313
51550,26,22,11723,27166.0,3702,1234,6164,623,84.61538461538461,99051.0,0.11835317159846948,0.27426275353100926,11.835317159846948
51590,1,0,0,0.0,0,0,0,0,0.0,24974.0,0.0,0.0,0.0
51630,7,4,72,324.0,0,0,36,36,57.142857142857146,11794.0,0.006104799050364592,0.027471595726640666,0.6104799050364592
51650,20,18,2827,6925.0,770,872,609,576,90.0,62297.0,0.04537939226608023,0.11116105109395316,4.537939226608023
51670,9,7,105,420.0,0,15,45,45,77.77777777777777,11501.0,0.009129640900791236,0.036518563603164945,0.9129640900791236
51683,4,3,1335,3115.0,445,0,890,0,75.0,15474.0,0.08627374951531601,0.20130541553573736,8.627374951531602
51700,21,17,6506,18478.0,972,2146,1656,1732,80.95238095238095,86560.0,0.07516173752310536,0.21347042513863215,7.516173752310536
51710,21,21,2040,4210.0,904,204,830,102,100.0,103324.0,0.019743718787503386,0.04074561573303395,1.9743718787503386
51730,10,8,1171,3571.0,337,117,395,322,80.0,17687.0,0.06620681856730933,0.20189970034488608,6.620681856730933
51740,20,19,4256,9856.0,1344,448,2240,224,95.0,43945.0,0.09684833314370235,0.22428035043804756,9.684833314370236
51800,24,21,1621,1975.0,448,1047,92,34,87.5,36525.0,0.04438056125941136,0.054072553045859,4.438056125941136
51810,30,28,6318,15972.0,2528,853,1677,1260,93.33333333333333,28793.0,0.2194283332754489,0.5547181606640503,21.94283332754489
51840,1,1,36,36.0,1,35,0,0,100.0,12668.0,0.002841806125670982,0.002841806125670982,0.2841806125670982
